text,label,label_name,source,sarcasm_type,hate_type
রুবেল বাইনচোদ নাকি নায়ক!যত অসুস্থ ধারার গান আছে সবগুলো সে করেছে।,1,Explicit Hateful,BD_SHS,none,abusive
জবা এতো কিছু করতে পারে কিন্তু অফু ভাইরে ফিরিয়ে আনতে পারে না ক্যান।,2,Implicit Hateful,BenSarc,humor,non_hateful
ত্রিদেশীয় লর্ড টূর্নামেন্ট হয়ে যাক,0,Not Hateful,BenSarc,none,non_hateful
ও পাগলিই আছে,1,Explicit Hateful,BD_SHS,none,abusive
শেষ অবধি ঘাড় দেওয়া সিরিয়াল এখানে আকাশ নীলের হিরো কি আরও একবার ঘাড় ধাক্কা খেতে আসছে যে ফ্যানরা জলুকে বয়কট করেছিল তারা কি আবার জলুর পা চাটতে চলেছে,2,Implicit Hateful,BenSarc,none,non_hateful
এই রমজান উপলক্ষ্যে যদি আপনার ভূড়িটা একটু কমে ।,2,Implicit Hateful,BenSarc,humor,abusive
আল্লাহ যত দিন মা বাবা বেচে থাকবেততদিন যেন মা বাবা সেবা করতে পারিএটা দেখে চোখে পানি আসলআল্লাহ তুমি তার বিচার কর,0,Not Hateful,BD_SHS,none,non_hateful
একমাত্র গো মুত্রই সাস্থ্যকর রামদেব ।,2,Implicit Hateful,BenSarc,humor,offensive
এ ই বয়সে আপনারা পারলে আমরা ও অনুপ্রাণিত হয়ে থাকি ।,0,Not Hateful,BenSarc,none,non_hateful
উনি কোন বক্তা নাকি তারে জুতা দিয়া পিডা,1,Explicit Hateful,BD_SHS,none,abusive
ইসলামের আইনের আওতায় যদি এনে প্রথমে তাকে বিচার করা হতো। তার হাত কেটে ফেলত তাহলে সে আজকে এই হাত দিয়ে অন্য আরেক জনকে কুপিয়ে হত্যা করতে পারত না। দোষটা আসলে আমাদের আমরা ইসলামের আইন মানতে চাই না আবার সঠিক ন্যায়বিচার চাই। কুরআনের আইন বাদ দিয়ে মানুষ পরিচালিত আইন দিয়ে সঠিক বিচার পাবেন?,1,Explicit Hateful,BD_SHS,none,abusive
এমেটা অনেকদিন ধরেএত খারাপ ভিডিও প্রচারকে কারনজরেপরেনা,0,Not Hateful,BD_SHS,none,not_hateful
হ্যাঁ সেরা সত্য কথাগুলো তুলে ধরার জন্য তোমাকে অনেক ভালোবাসি ভাই��,0,Not Hateful,BD_SHS,none,not_hateful
নুনু বেলের বিচিতে টোকা দিতে এতো টাইম লাগে কেন ?,2,Implicit Hateful,BenSarc,humor,abusive
আপনার গুলোত অনেক চোট চোট ভাইকে দিয়ে বডো করে সারজারি করে নেন মাগি কোথা কার,1,Explicit Hateful,BD_SHS,none,abusive
"মাদার চোদরে দেখলে জুতা দিয়ে পিটাতে মন চায়,,,যেমন বাপ তেমন ছেলে,,,খানকির ছেলে নায়ক চোদাইছে",1,Explicit Hateful,BD_SHS,none,abusive
বিড়ি কিনতে যাচ্ছিলাম ভিডিওটা দেখার পর এখন গাজাঁ কিনতে যাচ্ছি সবাই দোয়া করবেন যেন সুস্থ থাকি,2,Implicit Hateful,BanglaSarc3,humor,non_hateful
বিএনপি ক্ষমতায় এলে সাধারণ জনগণ স্বাধীনতা ভোগ করবে,2,Implicit Hateful,BanglaSarc3,none,non_hateful
এবার একটু ভারতের দিকে নজর দাও ।,0,Not Hateful,BenSarc,none,non_hateful
বিচারকে মা বোনে চুদি আই,1,Explicit Hateful,BD_SHS,none,abusive
আমরাও চাই যে ওরা মিলে থাক,0,Not Hateful,BD_SHS,none,non_hateful
এই মাগীর বিচার চাই খানকি ইবলিশ,1,Explicit Hateful,BD_SHS,none,non_hateful
আফিফরাইতো আমাদের আগামীদিনের সাকিব তামিম ।,0,Not Hateful,BenSarc,none,non_hateful
আমি বসুন্ধরা টয়লেট টিস্যু দেখিনি শাওনের কোমল টিস্যু দেখেছি,2,Implicit Hateful,BanglaSarc3,humor,abusive
চুদির পোর প্রকাশ্যে পাসি দে,1,Explicit Hateful,BD_SHS,none,abusive
আমার মায়ের গল্প,2,Implicit Hateful,BanglaSarc3,none,non_hateful
কাওয় কাদের মরলে কুততা যবে করে জানোয়ার দের খাওয়ানো হবে কেন না কাদের একজন সন্ত্রাসী স্বৈরাচার জানোয়ার,1,Explicit Hateful,BD_SHS,none,abusive
প্যান্ট এর অভাব রে ? আমায় বলতি আমার ডি দিয়া দিতাম,2,Implicit Hateful,BenSarc,humor,non_hateful
এমন কুত্তা বেঁচে আছে কি ভাবেলজ্জা হওয়া উচিত,1,Explicit Hateful,BD_SHS,none,abusive
আমার চ্যানেলটি নতুন প্লিজ সাবস্ক্রাইব করে পাশে থাকুন,0,Not Hateful,BD_SHS,none,non_hateful
ক্রিস্টোফার নোলানকে ওপেন চ্যালেঞ্জ একই মুভি সেও বানাবে আমিও বানাবো ।,0,Not Hateful,BenSarc,sarcasm,non_hateful
কিছু বন্দী কে মুক্তি দেওয়া হোক,2,Implicit Hateful,BanglaSarc3,none,non_hateful
দিঠি আর ডিংকার তো ইদুরের মত দাঁত আছে । ওরা জাল কাটুক,2,Implicit Hateful,BenSarc,irony,non_hateful
ছোট্ট বেলায় কত কষ্ট করে মাতৃভাষার সব ধরনের গালি শিখছিলাম । কিন্তু চর্চা করার অভাবে অধিকাংশ গালিই ভুলে যেতে বসেছি । কিন্তু মাঝে মাঝে এই সালার কথা শুনলে মন চায় গালি গুলা পুনরায় চর্চা করি ।,2,Implicit Hateful,BenSarc,sarcasm,non_hateful
চুদ মারানির ছেলে,1,Explicit Hateful,BD_SHS,none,abusive
পাপনের মারে কুত্তা দিয়া ছুদাইমু,1,Explicit Hateful,BD_SHS,none,abusive
ভাই এই কুত্তার বাচ্চাদের জন্য তোর খারাপ লাগতাছে।তোর বোনের সাথে যদি করতো তাহলে নিচ্চোই তোর কাছে খারাপ লাগতো না। তাই না ভাই কিছু মনে করিস না তুই বল্লাম,1,Explicit Hateful,BD_SHS,none,abusive
ঈদে বা পরদিন বাইর হবি ? একদিনের ট্যুর দেব তাইলে,0,Not Hateful,BenSarc,none,non_hateful
সবকিছুতে বিসিএস টেনে এনে ট্রল করা মানসিক অসুস্থতার লক্ষণ । কারও বাচ্চা না হলেও সামনে বিসিএস এর দোষ দিবেন আপনারা ।,0,Not Hateful,BenSarc,none,non_hateful
